date,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,FullAddress
2022-10-24 00:00:00+00:00,19.2295,0.3,0.3,0.0,34.488674,50.399998,"60657, Chicago, IL"
2022-10-25 00:00:00+00:00,16.683668,25.3,25.3,0.0,34.509335,50.76,"60657, Chicago, IL"
2022-10-26 00:00:00+00:00,9.32325,15.999999,15.999999,0.0,36.50052,55.44,"60657, Chicago, IL"
2022-10-27 00:00:00+00:00,7.0024166,0.0,0.0,0.0,20.056877,29.519999,"60657, Chicago, IL"
2022-10-28 00:00:00+00:00,9.294084,0.0,0.0,0.0,21.900904,31.68,"60657, Chicago, IL"
2022-10-29 00:00:00+00:00,8.902417,0.0,0.0,0.0,12.313893,21.96,"60657, Chicago, IL"
2022-10-30 00:00:00+00:00,10.169084,0.0,0.0,0.0,14.4,23.759998,"60657, Chicago, IL"
2022-10-31 00:00:00+00:00,12.489915,12.400001,12.400001,0.0,13.084402,21.24,"60657, Chicago, IL"
2022-11-01 00:00:00+00:00,11.792,0.1,0.1,0.0,15.379206,22.319998,"60657, Chicago, IL"
2022-11-02 00:00:00+00:00,11.88575,0.0,0.0,0.0,17.309973,28.44,"60657, Chicago, IL"
2022-11-03 00:00:00+00:00,15.037833,0.0,0.0,0.0,30.018473,44.639996,"60657, Chicago, IL"
2022-11-04 00:00:00+00:00,17.314917,1.8,1.8,0.0,34.746994,51.12,"60657, Chicago, IL"
2022-11-05 00:00:00+00:00,16.260748,13.400001,13.400001,0.0,55.17521,85.32,"60657, Chicago, IL"
2022-11-06 00:00:00+00:00,10.364917,0.0,0.0,0.0,38.214302,68.03999,"60657, Chicago, IL"
2022-11-07 00:00:00+00:00,8.387834,0.0,0.0,0.0,19.652176,28.8,"60657, Chicago, IL"
2022-11-08 00:00:00+00:00,8.22325,0.0,0.0,0.0,27.952787,41.039997,"60657, Chicago, IL"
2022-11-09 00:00:00+00:00,12.196166,0.0,0.0,0.0,24.569836,37.079998,"60657, Chicago, IL"
2022-11-10 00:00:00+00:00,17.389915,0.0,0.0,0.0,29.024128,43.92,"60657, Chicago, IL"
2022-11-11 00:00:00+00:00,11.058666,0.0,0.0,0.0,28.1169,40.68,"60657, Chicago, IL"
2022-11-12 00:00:00+00:00,1.6628333,0.1,0.0,0.07,25.364037,38.88,"60657, Chicago, IL"
2022-11-13 00:00:00+00:00,0.7315832,0.2,0.0,0.14,23.090569,34.92,"60657, Chicago, IL"
2022-11-14 00:00:00+00:00,0.8211667,0.0,0.0,0.0,15.876775,27.72,"60657, Chicago, IL"
2022-11-15 00:00:00+00:00,2.844083,5.2999997,2.2,2.17,28.40124,43.199997,"60657, Chicago, IL"
2022-11-16 00:00:00+00:00,1.4378333,4.8,1.9,2.03,24.546085,36.719997,"60657, Chicago, IL"
2022-11-17 00:00:00+00:00,-0.17883332,0.3,0.0,0.21000001,38.575474,60.839996,"60657, Chicago, IL"
2022-11-18 00:00:00+00:00,-2.4184167,0.2,0.0,0.14,33.24498,51.839996,"60657, Chicago, IL"
2022-11-19 00:00:00+00:00,-4.5559173,0.1,0.0,0.07,38.768173,58.32,"60657, Chicago, IL"
2022-11-20 00:00:00+00:00,-5.491333,0.0,0.0,0.0,33.88019,55.44,"60657, Chicago, IL"
2022-11-21 00:00:00+00:00,1.4295001,0.0,0.0,0.0,33.82659,50.399998,"60657, Chicago, IL"
2022-11-22 00:00:00+00:00,2.5628335,0.0,0.0,0.0,16.746773,27.72,"60657, Chicago, IL"
2022-11-23 00:00:00+00:00,4.056584,0.0,0.0,0.0,19.576189,31.319998,"60657, Chicago, IL"
2022-11-24 00:00:00+00:00,6.402416,0.0,0.0,0.0,18.430452,25.56,"60657, Chicago, IL"
2022-11-25 00:00:00+00:00,5.4065833,0.0,0.0,0.0,21.915691,32.039997,"60657, Chicago, IL"
2022-11-26 00:00:00+00:00,4.9399166,0.0,0.0,0.0,25.683926,39.96,"60657, Chicago, IL"
2022-11-27 00:00:00+00:00,5.8461666,5.6999993,5.6999993,0.0,36.102455,57.96,"60657, Chicago, IL"
2022-11-28 00:00:00+00:00,3.4961665,0.0,0.0,0.0,30.147717,47.88,"60657, Chicago, IL"
2022-11-29 00:00:00+00:00,7.071167,0.6,0.6,0.0,38.600662,58.679996,"60657, Chicago, IL"
2022-11-30 00:00:00+00:00,0.9003332,2.7,2.7,0.0,42.846046,64.799995,"60657, Chicago, IL"
2022-12-01 00:00:00+00:00,-3.8579996,0.0,0.0,0.0,34.428497,51.12,"60657, Chicago, IL"
2022-12-02 00:00:00+00:00,3.8961666,0.0,0.0,0.0,37.137623,55.44,"60657, Chicago, IL"
2022-12-03 00:00:00+00:00,2.1669998,0.4,0.4,0.0,41.780167,63.72,"60657, Chicago, IL"
2022-12-04 00:00:00+00:00,-2.5434165,0.0,0.0,0.0,24.850431,40.68,"60657, Chicago, IL"
2022-12-05 00:00:00+00:00,1.1378334,0.0,0.0,0.0,24.567198,35.64,"60657, Chicago, IL"
2022-12-06 00:00:00+00:00,4.302417,0.1,0.1,0.0,17.782686,25.919998,"60657, Chicago, IL"
2022-12-07 00:00:00+00:00,3.833667,0.0,0.0,0.0,12.979984,20.519999,"60657, Chicago, IL"
2022-12-08 00:00:00+00:00,3.5378342,0.0,0.0,0.0,20.466246,30.960001,"60657, Chicago, IL"
2022-12-09 00:00:00+00:00,2.3253334,12.9,8.2,3.29,32.527744,50.039997,"60657, Chicago, IL"
2022-12-10 00:00:00+00:00,3.1440837,0.1,0.1,0.0,22.007162,41.399998,"60657, Chicago, IL"
2022-12-11 00:00:00+00:00,3.2419999,0.4,0.4,0.0,16.179985,22.68,"60657, Chicago, IL"
2022-12-12 00:00:00+00:00,3.7982502,0.1,0.1,0.0,19.110542,29.88,"60657, Chicago, IL"
2022-12-13 00:00:00+00:00,2.4982502,0.0,0.0,0.0,31.006012,45.719997,"60657, Chicago, IL"
2022-12-14 00:00:00+00:00,3.7211666,11.000001,11.000001,0.0,36.601574,55.44,"60657, Chicago, IL"
2022-12-15 00:00:00+00:00,2.9420002,25.900002,25.7,0.14,31.39233,47.16,"60657, Chicago, IL"
2022-12-16 00:00:00+00:00,-0.5413334,1.0,0.0,0.77,32.361977,47.88,"60657, Chicago, IL"
2022-12-17 00:00:00+00:00,-3.2705002,0.0,0.0,0.0,32.19938,49.68,"60657, Chicago, IL"
2022-12-18 00:00:00+00:00,-5.924667,0.0,0.0,0.0,28.739187,43.56,"60657, Chicago, IL"
2022-12-19 00:00:00+00:00,-8.462165,0.0,0.0,0.0,22.79684,34.2,"60657, Chicago, IL"
2022-12-20 00:00:00+00:00,-2.0371673,0.0,0.0,0.0,18.193361,26.64,"60657, Chicago, IL"
2022-12-21 00:00:00+00:00,-4.1080003,0.0,0.0,0.0,19.486609,29.519999,"60657, Chicago, IL"
2022-12-22 00:00:00+00:00,-1.8163333,3.9,0.100000024,2.6599998,36.871452,55.44,"60657, Chicago, IL"
2022-12-23 00:00:00+00:00,-19.4205,2.0000002,0.0,1.4000001,47.58677,72.72,"60657, Chicago, IL"
2022-12-24 00:00:00+00:00,-15.262165,0.2,0.0,0.14,42.936695,68.76,"60657, Chicago, IL"
2022-12-25 00:00:00+00:00,-12.678834,0.0,0.0,0.0,34.292713,50.76,"60657, Chicago, IL"
2022-12-26 00:00:00+00:00,-8.695499,1.1,0.0,0.84,22.077717,32.039997,"60657, Chicago, IL"
2022-12-27 00:00:00+00:00,-8.630916,0.0,0.0,0.0,26.82906,41.399998,"60657, Chicago, IL"
2022-12-28 00:00:00+00:00,-0.42466637,0.0,0.0,0.0,40.52839,61.56,"60657, Chicago, IL"
2022-12-29 00:00:00+00:00,8.052417,0.0,0.0,0.0,40.66885,59.76,"60657, Chicago, IL"
2022-12-30 00:00:00+00:00,7.5211673,0.3,0.3,0.0,34.94968,51.12,"60657, Chicago, IL"
2022-12-31 00:00:00+00:00,-0.5996667,0.0,0.0,0.0,12.904882,18.72,"60657, Chicago, IL"
2023-01-01 00:00:00+00:00,3.4086668,1.8,1.8,0.0,17.709658,27.359999,"60657, Chicago, IL"
2023-01-02 00:00:00+00:00,1.7649165,0.0,0.0,0.0,17.339897,26.64,"60657, Chicago, IL"
2023-01-03 00:00:00+00:00,5.4545,12.500001,12.500001,0.0,20.316889,31.68,"60657, Chicago, IL"
2023-01-04 00:00:00+00:00,4.34825,0.1,0.1,0.0,23.806318,34.56,"60657, Chicago, IL"
2023-01-05 00:00:00+00:00,0.3628333,1.3000001,0.0,0.90999997,20.858265,32.399998,"60657, Chicago, IL"
2023-01-06 00:00:00+00:00,0.142,0.0,0.0,0.0,18.899143,28.8,"60657, Chicago, IL"
2023-01-07 00:00:00+00:00,-1.5288337,0.0,0.0,0.0,16.862455,26.64,"60657, Chicago, IL"
2023-01-08 00:00:00+00:00,-0.44341668,0.0,0.0,0.0,11.165805,19.08,"60657, Chicago, IL"
2023-01-09 00:00:00+00:00,-1.1934167,0.0,0.0,0.0,20.188908,32.760002,"60657, Chicago, IL"
2023-01-10 00:00:00+00:00,3.0753334,0.90000004,0.90000004,0.0,21.322214,30.599998,"60657, Chicago, IL"
2023-01-11 00:00:00+00:00,4.289917,0.1,0.1,0.0,21.659916,34.2,"60657, Chicago, IL"
2023-01-12 00:00:00+00:00,3.8461668,0.1,0.1,0.0,38.183765,59.039997,"60657, Chicago, IL"
2023-01-13 00:00:00+00:00,0.21908331,1.2000002,0.3,0.7,37.54543,56.519997,"60657, Chicago, IL"
2023-01-14 00:00:00+00:00,-2.624667,0.0,0.0,0.0,26.6327,39.6,"60657, Chicago, IL"
2023-01-15 00:00:00+00:00,-0.9455001,0.0,0.0,0.0,28.019936,43.92,"60657, Chicago, IL"
2023-01-16 00:00:00+00:00,3.6794999,3.1999998,3.1999998,0.0,32.417995,48.6,"60657, Chicago, IL"
2023-01-17 00:00:00+00:00,5.6461673,0.1,0.1,0.0,32.59939,52.199997,"60657, Chicago, IL"
2023-01-18 00:00:00+00:00,2.0524166,0.0,0.0,0.0,21.647945,34.92,"60657, Chicago, IL"
2023-01-19 00:00:00+00:00,3.2420003,15.2,13.300001,1.3299999,38.56203,57.6,"60657, Chicago, IL"
2023-01-20 00:00:00+00:00,0.89824986,1.6000001,1.2000002,0.28,26.693459,39.6,"60657, Chicago, IL"
2023-01-21 00:00:00+00:00,-1.08925,0.0,0.0,0.0,16.279802,28.44,"60657, Chicago, IL"
2023-01-22 00:00:00+00:00,-0.56841666,2.3000002,0.0,1.61,21.03152,32.039997,"60657, Chicago, IL"
2023-01-23 00:00:00+00:00,-2.4621665,0.4,0.0,0.28,28.33957,44.639996,"60657, Chicago, IL"
2023-01-24 00:00:00+00:00,-1.3830003,0.0,0.0,0.0,27.169865,40.68,"60657, Chicago, IL"
2023-01-25 00:00:00+00:00,0.15033336,8.5,0.29999995,5.74,23.510508,33.839996,"60657, Chicago, IL"
2023-01-26 00:00:00+00:00,-1.3705,2.2,0.0,1.5400001,26.368616,39.239998,"60657, Chicago, IL"
2023-01-27 00:00:00+00:00,-5.180916,0.6,0.0,0.42,41.64968,63.36,"60657, Chicago, IL"
2023-01-28 00:00:00+00:00,-4.912167,1.9000002,0.0,1.33,36.58918,52.92,"60657, Chicago, IL"
2023-01-29 00:00:00+00:00,-2.1455,2.2999997,0.0,1.6100003,30.421598,45.0,"60657, Chicago, IL"
2023-01-30 00:00:00+00:00,-9.172583,1.0,0.0,0.77,25.77962,39.6,"60657, Chicago, IL"
2023-01-31 00:00:00+00:00,-14.447585,0.0,0.0,0.0,17.388409,26.28,"60657, Chicago, IL"
2023-02-01 00:00:00+00:00,-11.31425,0.0,0.0,0.0,23.675303,34.56,"60657, Chicago, IL"
2023-02-02 00:00:00+00:00,-4.6163335,0.0,0.0,0.0,27.103003,39.239998,"60657, Chicago, IL"
2023-02-03 00:00:00+00:00,-12.516332,0.0,0.0,0.0,32.55363,47.519997,"60657, Chicago, IL"
2023-02-04 00:00:00+00:00,-5.5038323,0.0,0.0,0.0,29.871325,48.6,"60657, Chicago, IL"
2023-02-05 00:00:00+00:00,3.0294998,0.0,0.0,0.0,33.270313,48.6,"60657, Chicago, IL"
2023-02-06 00:00:00+00:00,-0.86633366,0.0,0.0,0.0,25.9225,39.6,"60657, Chicago, IL"
2023-02-07 00:00:00+00:00,5.7545,0.0,0.0,0.0,40.654503,59.399998,"60657, Chicago, IL"
2023-02-08 00:00:00+00:00,-0.2413332,0.0,0.0,0.0,17.31746,24.84,"60657, Chicago, IL"
2023-02-09 00:00:00+00:00,3.125333,16.9,16.9,0.0,31.981293,53.28,"60657, Chicago, IL"
2023-02-10 00:00:00+00:00,1.5565834,0.6,0.6,0.0,28.357857,43.199997,"60657, Chicago, IL"
2023-02-11 00:00:00+00:00,-1.1496664,0.0,0.0,0.0,22.828087,36.36,"60657, Chicago, IL"
2023-02-12 00:00:00+00:00,2.4253333,0.0,0.0,0.0,20.774214,31.68,"60657, Chicago, IL"
2023-02-13 00:00:00+00:00,4.9315834,0.0,0.0,0.0,23.277834,36.36,"60657, Chicago, IL"
2023-02-14 00:00:00+00:00,3.9565837,0.4,0.4,0.0,36.2243,52.92,"60657, Chicago, IL"
2023-02-15 00:00:00+00:00,7.867,5.7999997,5.7999997,0.0,47.500904,70.56,"60657, Chicago, IL"
2023-02-16 00:00:00+00:00,0.8190834,9.5,2.6,4.8299994,44.923615,68.4,"60657, Chicago, IL"
2023-02-17 00:00:00+00:00,-4.46425,4.7,0.0,3.2899997,42.08922,65.88,"60657, Chicago, IL"
2023-02-18 00:00:00+00:00,-1.5350834,0.0,0.0,0.0,27.792374,40.68,"60657, Chicago, IL"
2023-02-19 00:00:00+00:00,5.0003333,0.0,0.0,0.0,29.871325,45.719997,"60657, Chicago, IL"
2023-02-20 00:00:00+00:00,1.8732499,0.0,0.0,0.0,18.455048,29.88,"60657, Chicago, IL"
2023-02-21 00:00:00+00:00,0.43158332,0.0,0.0,0.0,34.56,51.48,"60657, Chicago, IL"
2023-02-22 00:00:00+00:00,0.41908336,21.0,21.0,0.0,37.868507,57.6,"60657, Chicago, IL"
2023-02-23 00:00:00+00:00,2.531583,5.7999997,5.7999997,0.0,36.58918,56.519997,"60657, Chicago, IL"
2023-02-24 00:00:00+00:00,-4.1163335,0.0,0.0,0.0,30.978832,46.079998,"60657, Chicago, IL"
2023-02-25 00:00:00+00:00,-0.7038334,1.7,0.0,1.2600001,18.947083,32.399998,"60657, Chicago, IL"
2023-02-26 00:00:00+00:00,0.42325005,0.0,0.0,0.0,26.260265,38.519997,"60657, Chicago, IL"
2023-02-27 00:00:00+00:00,6.0628333,20.100002,20.100002,0.0,40.83898,70.56,"60657, Chicago, IL"
2023-02-28 00:00:00+00:00,3.844083,0.0,0.0,0.0,34.569374,50.039997,"60657, Chicago, IL"
2023-03-01 00:00:00+00:00,4.9503336,5.2000003,5.2000003,0.0,20.345573,30.960001,"60657, Chicago, IL"
2023-03-02 00:00:00+00:00,2.4982498,0.0,0.0,0.0,22.33161,36.36,"60657, Chicago, IL"
2023-03-03 00:00:00+00:00,1.0149165,4.6000004,0.79999995,2.6599998,35.647274,54.719997,"60657, Chicago, IL"
2023-03-04 00:00:00+00:00,2.2899168,1.1,0.6,0.35,27.117346,50.399998,"60657, Chicago, IL"
2023-03-05 00:00:00+00:00,2.5211666,0.70000005,0.70000005,0.0,18.430452,32.399998,"60657, Chicago, IL"
2023-03-06 00:00:00+00:00,5.5378327,7.7999997,6.5999994,0.84,32.957207,53.639996,"60657, Chicago, IL"
2023-03-07 00:00:00+00:00,2.7211666,0.0,0.0,0.0,29.934166,45.0,"60657, Chicago, IL"
2023-03-08 00:00:00+00:00,2.1961665,0.2,0.1,0.07,22.782625,33.839996,"60657, Chicago, IL"
2023-03-09 00:00:00+00:00,2.3003333,1.4000001,0.30000004,0.77,27.248457,42.839996,"60657, Chicago, IL"
2023-03-10 00:00:00+00:00,1.2128333,13.099999,2.9,7.14,28.47643,43.92,"60657, Chicago, IL"
2023-03-11 00:00:00+00:00,1.5940833,0.0,0.0,0.0,25.982424,42.48,"60657, Chicago, IL"
2023-03-12 00:00:00+00:00,1.4232501,5.699999,1.4000001,3.0099998,21.629978,33.48,"60657, Chicago, IL"
2023-03-13 00:00:00+00:00,-1.2434168,1.6000001,0.2,0.97999996,42.340958,67.67999,"60657, Chicago, IL"
2023-03-14 00:00:00+00:00,-3.116334,0.1,0.0,0.07,20.188908,37.44,"60657, Chicago, IL"
2023-03-15 00:00:00+00:00,0.23158348,0.0,0.0,0.0,26.309572,41.399998,"60657, Chicago, IL"
2023-03-16 00:00:00+00:00,5.867,0.5,0.5,0.0,28.739187,44.639996,"60657, Chicago, IL"
2023-03-17 00:00:00+00:00,3.9482508,4.0,4.0,0.0,34.921856,55.079998,"60657, Chicago, IL"
2023-03-18 00:00:00+00:00,-5.8059163,0.0,0.0,0.0,34.763775,54.0,"60657, Chicago, IL"
2023-03-19 00:00:00+00:00,-2.6059165,0.0,0.0,0.0,27.852928,48.239998,"60657, Chicago, IL"
2023-03-20 00:00:00+00:00,2.1440833,0.0,0.0,0.0,35.756172,55.079998,"60657, Chicago, IL"
2023-03-21 00:00:00+00:00,5.48575,0.0,0.0,0.0,29.47826,42.839996,"60657, Chicago, IL"
2023-03-22 00:00:00+00:00,6.4857507,0.8,0.8,0.0,26.64,43.92,"60657, Chicago, IL"
2023-03-23 00:00:00+00:00,4.025333,3.3,3.3,0.0,34.56,53.28,"60657, Chicago, IL"
2023-03-24 00:00:00+00:00,2.3628335,0.0,0.0,0.0,23.166216,38.16,"60657, Chicago, IL"
2023-03-25 00:00:00+00:00,2.5107498,18.9,17.500002,0.98,37.212578,58.32,"60657, Chicago, IL"
2023-03-26 00:00:00+00:00,2.6440833,0.90000004,0.8,0.07,21.533897,46.44,"60657, Chicago, IL"
2023-03-27 00:00:00+00:00,2.2649167,0.0,0.0,0.0,28.137634,46.079998,"60657, Chicago, IL"
2023-03-28 00:00:00+00:00,1.6774168,0.1,0.1,0.0,14.917212,31.68,"60657, Chicago, IL"
2023-03-29 00:00:00+00:00,2.392,0.2,0.1,0.07,24.248611,42.48,"60657, Chicago, IL"
2023-03-30 00:00:00+00:00,0.42949998,0.0,0.0,0.0,23.4,36.36,"60657, Chicago, IL"
2023-03-31 00:00:00+00:00,12.537835,10.1,10.1,0.0,43.9436,63.0,"60657, Chicago, IL"
2023-04-01 00:00:00+00:00,7.1211667,8.400001,8.3,0.07,43.644707,64.439995,"60657, Chicago, IL"
2023-04-02 00:00:00+00:00,3.5544999,0.0,0.0,0.0,28.802248,44.639996,"60657, Chicago, IL"
2023-04-03 00:00:00+00:00,8.462832,0.7,0.7,0.0,30.619051,44.639996,"60657, Chicago, IL"
2023-04-04 00:00:00+00:00,8.167001,6.2000003,6.2000003,0.0,36.8486,56.88,"60657, Chicago, IL"
2023-04-05 00:00:00+00:00,16.92325,22.400002,22.400002,0.0,45.150948,69.479996,"60657, Chicago, IL"
2023-04-06 00:00:00+00:00,5.0378337,0.0,0.0,0.0,28.054604,43.92,"60657, Chicago, IL"
2023-04-07 00:00:00+00:00,4.296167,0.0,0.0,0.0,18.39878,33.12,"60657, Chicago, IL"
2023-04-08 00:00:00+00:00,6.008667,0.0,0.0,0.0,17.731598,31.68,"60657, Chicago, IL"
2023-04-09 00:00:00+00:00,9.356584,0.0,0.0,0.0,17.25373,30.599998,"60657, Chicago, IL"
2023-04-10 00:00:00+00:00,11.871166,0.0,0.0,0.0,20.275383,29.519999,"60657, Chicago, IL"
2023-04-11 00:00:00+00:00,14.867,0.0,0.0,0.0,26.999998,40.68,"60657, Chicago, IL"
2023-04-12 00:00:00+00:00,18.296165,0.0,0.0,0.0,34.04808,52.199997,"60657, Chicago, IL"
2023-04-13 00:00:00+00:00,18.458666,0.0,0.0,0.0,23.199759,41.399998,"60657, Chicago, IL"
2023-04-14 00:00:00+00:00,16.871166,0.0,0.0,0.0,21.829777,31.319998,"60657, Chicago, IL"
2023-04-15 00:00:00+00:00,19.239916,0.0,0.0,0.0,24.627787,39.6,"60657, Chicago, IL"
2023-04-16 00:00:00+00:00,11.948249,5.199999,5.199999,0.0,41.699436,66.24,"60657, Chicago, IL"
2023-04-17 00:00:00+00:00,2.6753337,3.8999999,0.3,2.59,41.046314,63.72,"60657, Chicago, IL"
2023-04-18 00:00:00+00:00,4.8815837,0.0,0.0,0.0,34.20568,51.48,"60657, Chicago, IL"
2023-04-19 00:00:00+00:00,8.214917,0.1,0.1,0.0,24.546085,41.399998,"60657, Chicago, IL"
2023-04-20 00:00:00+00:00,16.598248,10.000001,10.000001,0.0,40.24922,65.88,"60657, Chicago, IL"
2023-04-21 00:00:00+00:00,11.519084,1.6,1.6,0.0,29.024128,49.32,"60657, Chicago, IL"
2023-04-22 00:00:00+00:00,6.7253337,3.0,1.9000001,0.77000004,29.660152,46.44,"60657, Chicago, IL"
2023-04-23 00:00:00+00:00,3.6420002,3.4999998,3.3999999,0.07,21.915693,45.0,"60657, Chicago, IL"
2023-04-24 00:00:00+00:00,4.69825,0.3,0.3,0.0,22.346113,37.8,"60657, Chicago, IL"
2023-04-25 00:00:00+00:00,5.325333,4.1,4.1,0.0,24.609364,41.399998,"60657, Chicago, IL"
2023-04-26 00:00:00+00:00,4.3857493,0.0,0.0,0.0,20.799152,36.0,"60657, Chicago, IL"
2023-04-27 00:00:00+00:00,7.0753326,0.0,0.0,0.0,19.917469,34.56,"60657, Chicago, IL"
2023-04-28 00:00:00+00:00,8.402416,0.0,0.0,0.0,19.483284,30.599998,"60657, Chicago, IL"
2023-04-29 00:00:00+00:00,8.281583,3.1999998,3.1999998,0.0,24.098497,37.079998,"60657, Chicago, IL"
2023-04-30 00:00:00+00:00,6.4607506,3.3,3.3,0.0,32.44996,50.76,"60657, Chicago, IL"
2023-05-01 00:00:00+00:00,4.933666,7.3000007,7.3000007,0.0,37.162045,56.88,"60657, Chicago, IL"
2023-05-02 00:00:00+00:00,7.5399165,0.70000005,0.70000005,0.0,30.811037,48.6,"60657, Chicago, IL"
2023-05-03 00:00:00+00:00,6.246166,0.0,0.0,0.0,31.52005,46.44,"60657, Chicago, IL"
2023-05-04 00:00:00+00:00,8.87325,0.0,0.0,0.0,22.415602,36.719997,"60657, Chicago, IL"
2023-05-05 00:00:00+00:00,15.127416,0.0,0.0,0.0,28.146843,41.039997,"60657, Chicago, IL"
2023-05-06 00:00:00+00:00,16.183664,0.4,0.4,0.0,27.0,38.88,"60657, Chicago, IL"
2023-05-07 00:00:00+00:00,17.702415,1.6000001,1.6000001,0.0,28.185953,44.639996,"60657, Chicago, IL"
2023-05-08 00:00:00+00:00,9.367,11.5,11.5,0.0,25.570139,39.96,"60657, Chicago, IL"
2023-05-09 00:00:00+00:00,8.944083,0.3,0.3,0.0,23.623243,36.719997,"60657, Chicago, IL"
2023-05-10 00:00:00+00:00,10.575334,0.0,0.0,0.0,12.979984,26.64,"60657, Chicago, IL"
2023-05-11 00:00:00+00:00,15.2211685,0.0,0.0,0.0,17.81909,31.68,"60657, Chicago, IL"
2023-05-12 00:00:00+00:00,15.46075,8.7,8.7,0.0,22.870626,34.56,"60657, Chicago, IL"
2023-05-13 00:00:00+00:00,12.825333,7.8999996,7.8999996,0.0,20.46941,34.2,"60657, Chicago, IL"
2023-05-14 00:00:00+00:00,12.021167,0.0,0.0,0.0,28.28464,43.199997,"60657, Chicago, IL"
2023-05-15 00:00:00+00:00,10.516999,0.0,0.0,0.0,23.904108,39.6,"60657, Chicago, IL"
2023-05-16 00:00:00+00:00,15.473248,0.0,0.0,0.0,23.740902,29.16,"60657, Chicago, IL"
2023-05-17 00:00:00+00:00,9.858666,0.0,0.0,0.0,29.339449,51.12,"60657, Chicago, IL"
2023-05-18 00:00:00+00:00,11.296166,0.0,0.0,0.0,19.33639,33.839996,"60657, Chicago, IL"
2023-05-19 00:00:00+00:00,18.071165,2.8999999,2.8999999,0.0,26.089443,38.16,"60657, Chicago, IL"
2023-05-20 00:00:00+00:00,11.962833,0.0,0.0,0.0,21.38897,37.079998,"60657, Chicago, IL"
2023-05-21 00:00:00+00:00,15.88575,0.0,0.0,0.0,20.5484,36.719997,"60657, Chicago, IL"
2023-05-22 00:00:00+00:00,16.048248,0.0,0.0,0.0,24.216522,38.519997,"60657, Chicago, IL"
2023-05-23 00:00:00+00:00,17.583666,0.0,0.0,0.0,22.180206,36.719997,"60657, Chicago, IL"
2023-05-24 00:00:00+00:00,13.987834,0.0,0.0,0.0,32.561596,51.839996,"60657, Chicago, IL"
2023-05-25 00:00:00+00:00,10.104499,0.0,0.0,0.0,29.024128,48.239998,"60657, Chicago, IL"
2023-05-26 00:00:00+00:00,11.337833,0.0,0.0,0.0,23.219301,39.96,"60657, Chicago, IL"
2023-05-27 00:00:00+00:00,13.377416,0.0,0.0,0.0,20.858265,36.0,"60657, Chicago, IL"
2023-05-28 00:00:00+00:00,15.619082,0.0,0.0,0.0,17.551615,31.68,"60657, Chicago, IL"
2023-05-29 00:00:00+00:00,15.548251,0.0,0.0,0.0,17.58481,31.68,"60657, Chicago, IL"
2023-05-30 00:00:00+00:00,17.631582,0.0,0.0,0.0,16.055355,30.239998,"60657, Chicago, IL"
2023-05-31 00:00:00+00:00,21.17325,3.1,3.1,0.0,22.35481,38.88,"60657, Chicago, IL"
2023-06-01 00:00:00+00:00,22.735748,0.1,0.1,0.0,23.14103,39.239998,"60657, Chicago, IL"
2023-06-02 00:00:00+00:00,20.791998,0.0,0.0,0.0,19.45333,37.079998,"60657, Chicago, IL"
2023-06-03 00:00:00+00:00,18.758665,0.0,0.0,0.0,24.023088,40.68,"60657, Chicago, IL"
2023-06-04 00:00:00+00:00,18.023249,0.0,0.0,0.0,24.448214,40.68,"60657, Chicago, IL"
2023-06-05 00:00:00+00:00,17.837831,0.0,0.0,0.0,21.479666,35.64,"60657, Chicago, IL"
2023-06-06 00:00:00+00:00,17.735748,1.4,1.4,0.0,24.18707,43.92,"60657, Chicago, IL"
2023-06-07 00:00:00+00:00,15.612834,0.0,0.0,0.0,27.288855,42.839996,"60657, Chicago, IL"
2023-06-08 00:00:00+00:00,15.350331,0.0,0.0,0.0,22.553936,43.199997,"60657, Chicago, IL"
2023-06-09 00:00:00+00:00,17.002417,0.0,0.0,0.0,20.617662,36.719997,"60657, Chicago, IL"
2023-06-10 00:00:00+00:00,21.102415,0.0,0.0,0.0,24.379204,39.239998,"60657, Chicago, IL"
2023-06-11 00:00:00+00:00,15.78575,4.3,4.3,0.0,39.606544,65.159996,"60657, Chicago, IL"
2023-06-12 00:00:00+00:00,12.625333,0.0,0.0,0.0,40.321606,60.120003,"60657, Chicago, IL"
2023-06-13 00:00:00+00:00,15.683666,8.3,8.3,0.0,28.73242,40.68,"60657, Chicago, IL"
2023-06-14 00:00:00+00:00,15.731582,4.5,4.5,0.0,32.90408,49.68,"60657, Chicago, IL"
2023-06-15 00:00:00+00:00,16.758667,0.1,0.1,0.0,28.348713,53.639996,"60657, Chicago, IL"
2023-06-16 00:00:00+00:00,12.952416,0.0,0.0,0.0,27.757376,42.839996,"60657, Chicago, IL"
2023-06-17 00:00:00+00:00,15.356584,0.0,0.0,0.0,17.992796,33.12,"60657, Chicago, IL"
2023-06-18 00:00:00+00:00,18.871164,0.0,0.0,0.0,25.212852,41.399998,"60657, Chicago, IL"
2023-06-19 00:00:00+00:00,19.6295,0.0,0.0,0.0,21.313093,38.519997,"60657, Chicago, IL"
2023-06-20 00:00:00+00:00,18.164915,0.0,0.0,0.0,26.400545,44.639996,"60657, Chicago, IL"
2023-06-21 00:00:00+00:00,18.985748,0.0,0.0,0.0,25.516865,41.760002,"60657, Chicago, IL"
